Using: ,adj_open_tomorrow,sentiment_n,adj_close_tomorrow,sentiment_p,adj_low
Predict: ,adj_close_tomorrow
Train RMSE 1: ,0.739347801638241
Test RMSE 1: ,0.9517311949260838
Baseline RMSE 1: ,1.224528726329681
Predicted adj_close_tomorrow,True adj_close_tomorrow,Relative Error on adj_close_tomorrow
111.696,112.955497264,0.0111502573163
112.019,111.302489987,0.00643315844561
113.792,112.698996135,0.00969552219198
112.634,112.717996219,0.000747534241368
113.374,113.582500024,0.00183190393666
114.504,114.390003579,0.000995673029388
114.572,113.426739417,0.0100932742822
114.124,114.180183663,0.000489116571919
115.412,116.373755517,0.00826152671198
117.708,119.101414432,0.0116999694762
119.976,120.608302923,0.0052448464328
121.459,121.199613597,0.0021363787
121.798,121.914908767,0.00095589954494
122.499,122.758957068,0.00211494509737
122.841,122.506219441,0.00273397495264
123.485,123.502864044,0.000147543263651
125.019,126.845676805,0.0143988783721
126.152,126.054083484,0.00077866144288
125.018,122.830486585,0.0178101812356
124.104,124.380292786,0.00222150761985
123.407,122.51575671,0.00727630671471
123.529,123.116604653,0.00335309703522
123.542,123.374110914,0.00135907994599
123.256,122.592054861,0.00541287632836
122.447,120.560616579,0.0156458656194
121.656,120.741824688,0.00757434099466
122.422,121.256837211,0.00961110034172
118.555,118.748535481,0.00163242418683
118.294,116.583575434,0.0146676207301
118.306,118.691311868,0.00324614512868
119.131,117.87110674,0.0106867672447
118.788,119.168175315,0.00319220975379
120.222,121.161464521,0.00775218456488
121.851,122.525293979,0.00550195135596
122.303,121.595410258,0.00582104535738
122.118,120.074215863,0.0170191334215
121.536,121.323598093,0.00175079417538
121.585,120.827660109,0.00626982146982
120.045,117.670824092,0.0201781545158
118.417,118.49102922,0.000625733819693
118.454,117.546839596,0.00771615978488
119.409,120.522467503,0.0092374339499
119.742,118.67223733,0.00901671795699
119.371,118.500566489,0.00734483445338
119.434,119.521054265,0.000725757921627
120.238,121.457119858,0.0100355120075
120.865,120.179125821,0.0057105094167
120.62,119.788097795,0.00694601488172
120.649,120.703675613,0.000453209521459
120.772,121.218688135,0.00368746885385
121.648,120.980256412,0.00551864453304
121.407,120.45570662,0.00789673784316
121.174,120.913495529,0.00215083986989
120.958,120.331722124,0.00520193356477
120.278,118.977429936,0.0109301423225
120.757,121.695551582,0.00771608475719
121.554,121.037480025,0.00426921026529
122.19,122.668353013,0.00390097393293
122.863,123.669766251,0.00652158706355
124.297,124.251539656,0.000369595482246
125.984,126.511872393,0.00417425238838
126.537,124.518583186,0.0162080074606
124.447,122.687427551,0.0143384816515
121.857,119.358920693,0.0209268556755
121.541,122.983082888,0.0117282802961
122.859,122.744651164,0.000932354664964
122.088,119.978843174,0.0175777951519
120.726,119.225398928,0.0125900753855
119.746,119.959768636,0.00178599119485
121.492,122.219907978,0.00595231667361
121.893,120.974915968,0.00758826913921
121.017,120.539168764,0.00396694995339
121.014,120.678033257,0.00278038841942
122.705,123.493630573,0.00638203328598
123.558,123.321247064,0.00192016684173
124.107,124.681161414,0.0046067326626
124.863,124.566239075,0.0023824072997
125.002,124.556662213,0.0035781306539
125.381,125.830384808,0.00357259252345
126.402,126.931723894,0.00417599929785
126.208,124.135280302,0.0166984959012
125.623,126.457669244,0.00659874689232
126.297,126.203882411,0.000738718160798
125.895,124.767353169,0.00903888626972
125.626,125.01156314,0.0049127777292
125.041,124.460893597,0.00466230475615
125.145,124.614123383,0.00426387185569
124.708,123.8862819,0.00662890184178
124.161,123.206324725,0.00774979165033
123.525,122.392291487,0.00925381479601
122.241,122.028370746,0.00174087249319
122.777,123.426592542,0.00526489966628
123.732,123.148863555,0.00473796005791
123.115,121.788949205,0.0108896529791
121.959,121.549527665,0.00336945688204
122.086,122.200754255,0.000936702913658
122.402,121.913448406,0.00400348776133
122.541,122.46890638,0.000588360273135
122.41,121.243068093,0.00962293626498
122.438,122.210331116,0.00186476604775
122.438,121.654873142,0.00643342395517
122.651,122.689174197,0.000311324198985
123.056,122.104985639,0.00778593361436
122.527,121.386721017,0.00939509377842
120.782,119.260657738,0.0127547003187
120.531,120.117786853,0.00344335436652
121.466,121.243068093,0.00184252256492
121.585,121.089838307,0.00408819364318
120.888,120.668456396,0.00182293985715
120.831,120.371573686,0.00381433643474
119.019,117.38359286,0.0139351920789
117.355,114.989377456,0.0205743517107
116.899,118.063550035,0.00986444913113
119.491,120.342843101,0.00707627255163
120.701,120.294958793,0.00337122768711
121.206,121.453759048,0.00203880422928
122.583,123.072248662,0.00397182336493
123.898,124.135280302,0.00190744940486
125.604,126.481611398,0.00693638541384
126.464,125.217465665,0.00995438257307
120.159,119.921461189,0.00198330278837
120.478,119.86400002,0.00512371849948
120.309,119.231927153,0.0090302112109
118.669,117.575130093,0.0093029225703
118.454,118.159318652,0.00249433991742
118.373,117.785821048,0.0049829482489
117.814,117.192055628,0.00530447378442
117.387,116.167331435,0.0104985253967
115.841,113.428349012,0.0212743976271
112.255,109.789141597,0.0224566568165
109.805,110.51698308,0.00643980768084
110.633,110.75640462,0.00111816459548
111.125,111.131589175,5.89483898859e-05
113.29,115.172038228,0.0163375849135
112.21,109.178705467,0.0277634650828
110.126,110.862225905,0.00663761021783
110.177,110.775644854,0.00540003867562
111.311,111.554874314,0.00218848979642
112.127,112.709288329,0.00516737800939
112.467,112.074360621,0.00350157031498
112.006,110.640963219,0.012335229878
110.16,108.370615656,0.0165099852977
105.748,101.742355187,0.0393710853234
97.96,99.2026443538,0.0125259475736
99.5588,99.7990915949,0.00240745010582
103.524,105.523061086,0.0189468161634
106.81,108.630358809,0.016759075237
108.388,108.986303131,0.00548732479078
108.639,108.476436941,0.00150218888001
106.433,103.627898078,0.0270714742923
106.577,108.072392036,0.0138393863332
107.252,106.177229028,0.0101258630928
105.984,105.119016181,0.00822869771761
107.447,108.043531685,0.00552214706222
109.733,105.965586458,0.0355536278625
107.446,108.293654722,0.00783005703698
108.975,109.871353876,0.00815919874755
111.029,110.929566723,0.000897114559205
112.042,111.862718051,0.00160337655471
112.063,111.98777957,0.000674713473459
111.329,109.592370489,0.0158444049563
109.531,109.140224999,0.00358039944675
110.068,110.833365555,0.00690905537797
109.884,109.092124415,0.00726097127178
109.944,109.97717516,0.000298461602629
110.275,110.631343102,0.00322532672958
110.303,110.352359715,0.000444721108189
109.821,108.168593203,0.0152790999522
107.888,104.916993728,0.0283155070782
105.71,105.773184122,0.000594911073118
105.74,105.417239801,0.00305716039845
105.276,106.186849144,0.00858015794986
106.077,106.571653816,0.00464527552346
106.937,107.081520006,0.00135357774834
107.327,106.571653816,0.00709129590852
106.281,105.340278867,0.00893007390114
106.75,107.860749466,0.0102938925116
107.85,107.360503393,0.00456099349165
107.851,107.543285612,0.00286476418666
107.254,106.023307159,0.0116030594226
107.364,107.61062643,0.00229582589327
107.639,106.821776853,0.00765326991928
107.559,107.485564911,0.000687734003828
108.302,109.448068737,0.0104723750518
109.383,109.43844862,0.000503498203764
110.915,111.112348942,0.00177460184499
113.015,114.556350753,0.0134519651722
112.842,110.900706372,0.0175043347709
111.118,110.198437846,0.00834235263867
113.172,114.739132972,0.01365492654
114.813,115.951267688,0.00981496948462
115.779,114.960395658,0.0071245278966
116.317,116.576575279,0.00223076194904
117.131,117.913771513,0.00663523607079
118.026,117.365424856,0.00562421036708
117.856,116.826698316,0.00881006739824
117.391,116.961959131,0.00367054699515
117.305,116.488546278,0.00700796122671
114.518,112.817181296,0.0150726176195
112.957,112.179523168,0.00692739041663
112.54,111.802725183,0.00659798283143
111.178,108.537142646,0.0243270245617
109.544,110.310025473,0.00694437682267
110.182,109.841443364,0.00310168149345
112.353,113.319578609,0.00853104452956
114.113,114.759140142,0.00562775220195
115.172,115.261537455,0.000779823951129
115.282,113.764007002,0.0133401779447
114.581,114.85575501,0.00239256190833
114.852,114.034528632,0.00716860720207
114.707,113.821975923,0.00777451244858
114.68,114.295388776,0.00336092742795
114.651,113.367886043,0.0113184881969
113.472,112.343768443,0.0100428762772
112.715,111.300327869,0.0127091372181
112.8,115.000677312,0.0191328017558
114.274,114.276065802,1.63233012423e-05
114.562,114.227758368,0.00292386304855
113.445,111.706110315,0.0155638448954
112.581,112.237492089,0.0030641592638
111.417,109.348707537,0.0189129731934
109.407,108.672403461,0.00675564072338
107.76,106.749767589,0.00945957376339
107.973,107.570993967,0.00373250892636
106.772,105.290883083,0.0140649068936
105.006,102.440744479,0.0250436361937
104.245,103.696737762,0.00528623960465
103.914,103.600122894,0.00303361540019
104.596,104.933408072,0.00321195314207
105.194,104.373041838,0.00786576351951
104.536,103.204001936,0.0129084097142
104.458,105.0590074,0.00571870264643
104.715,103.687076276,0.00991154198511
103.59,101.696809996,0.0186162105786
101.466,101.783763377,0.00312033797315
100.789,99.2331308635,0.0156740224416
98.5013,97.2911720179,0.0124384139106
95.4075,93.1850401303,0.0238498135377
94.7232,93.6777759568,0.0111598466009
95.5756,95.1946293835,0.00400249536911
96.7574,96.5762219951,0.00187585779485
96.25,94.093219889,0.0229221431741
95.7339,96.1511165761,0.00433923435158
93.8778,93.8420212323,0.000381021922011
94.3428,93.387931353,0.0102249599819
93.3252,93.5135306813,0.00201407215441
93.1999,93.0401178284,0.00171748703933
95.9076,97.986799067,0.0212194047789
97.2067,96.0738246818,0.0117915909897
97.1108,96.6052064555,0.00523338618777
93.2508,90.2576096317,0.0331632672675
91.4889,90.9049292469,0.00642387997582
92.2943,94.044912455,0.0186145202952
92.5026,93.1657171567,0.00711800113169
92.6183,91.2817272318,0.0146423805693
92.7835,93.0884252624,0.00327613628102
93.4446,93.8323597455,0.00413276718012
93.2627,91.3262780877,0.0212034534212
92.0207,92.2879140727,0.00289528991117
92.2103,92.2684870831,0.000630747110633
92.7742,91.5691154577,0.0131601368822
91.9161,91.0154462542,0.00989586075107
91.7022,91.2971376033,0.00443693536684
93.0092,93.8712137247,0.00918292883092
94.5403,95.3088109548,0.00806291368853
95.088,93.5021009224,0.0169614869126
94.0443,93.2884040368,0.00810299118938
94.3487,94.1043375999,0.00259649018573
93.6671,91.9770822392,0.0183744074949
94.3528,93.3466850056,0.0107782451644
94.906,93.9877756623,0.00976967686087
94.4944,94.1334780842,0.0038336644002
94.6988,93.9197811987,0.00829417836244
96.2937,97.649763201,0.0138868413593
99.1346,97.8634600866,0.0129889676907
98.4885,98.5919721964,0.00104955120613
99.841,100.058709911,0.00217632126995
99.7308,98.9513715039,0.007876929118
98.785,98.1354379409,0.00661930718438
98.8276,98.2228593941,0.00615727293837
98.8397,98.2714268681,0.00578306521572
99.4534,99.330197801,0.00124009587964
99.8301,99.5827486657,0.00248388752827
101.3,101.583728594,0.00279512446805
102.601,102.933904371,0.003236548626
103.065,102.768774959,0.00288313397425
103.489,102.885336897,0.00586598834428
103.416,102.875623402,0.00525576177675
103.45,103.662416481,0.00204811664837
103.681,103.089320288,0.0057371154052
103.39,102.642499527,0.00728478698317
103.106,102.176251777,0.00910179739378
103.633,104.594911981,0.00919760979928
107.54,106.421049003,0.0105177547511
106.733,105.8673798,0.00817820386459
106.842,106.83872928,2.94979054984e-05
107.573,107.936354192,0.00336801834434
107.433,106.663886373,0.00721183157523
107.814,107.780938275,0.000306564668
106.834,105.430272534,0.01330963854
106.21,105.546834472,0.0062811072756
